sales_id,product_id,customer_id,location_id,order_id,quantity,total_amount,product_name,product_category,price,customer_fullname,gender,country,county,order_date,ship_date
979,3,150,3,1164,3,420.0,Sugar 1kg,Grocery,140.0,Peter Achieng,Female,Kenya,Kisumu,2026-03-12,2026-03-14
980,2,112,2,1066,4,220.0,Bread White,Bakery,55.0,David Mwangi,Male,Kenya,Mombasa,2026-03-14,2026-03-17
981,7,135,5,1092,2,800.0,Eggs Tray,Dairy,400.0,Grace Njeri,Female,Kenya,Nakuru,2026-03-15,2026-03-17
982,1,131,5,1091,4,240.0,Milk 500ml,Dairy,60.0,James Kamau,Female,Kenya,Nakuru,2026-03-03,2026-03-06
983,5,132,4,1003,3,240.0,Soda 500ml,Beverages,80.0,Peter Omondi,Male,Kenya,Uasin Gishu,2026-03-01,2026-03-04
984,5,128,5,1193,2,160.0,Soda 500ml,Beverages,80.0,Peter Omondi,Male,Kenya,Nakuru,2026-03-15,2026-03-18
985,4,143,5,1128,2,640.0,Cooking Oil 1L,Grocery,320.0,Daniel Njeri,Female,Kenya,Nakuru,2026-03-27,2026-03-28
986,4,149,5,1091,2,640.0,Cooking Oil 1L,Grocery,320.0,Peter Mutua,Male,Kenya,Nakuru,2026-03-03,2026-03-06
987,3,132,1,1096,5,700.0,Sugar 1kg,Grocery,140.0,Peter Omondi,Male,Kenya,Nairobi,2026-03-08,2026-03-11
988,6,112,1,1155,3,840.0,Rice 2kg,Grocery,280.0,David Mwangi,Male,Kenya,Nairobi,2026-03-23,2026-03-24
989,6,109,3,1151,3,840.0,Rice 2kg,Grocery,280.0,James Njeri,Female,Kenya,Kisumu,2026-03-24,2026-03-25
990,7,103,5,1091,1,400.0,Eggs Tray,Dairy,400.0,Mary Kiptoo,Male,Kenya,Nakuru,2026-03-03,2026-03-06
991,2,104,2,1128,4,220.0,Bread White,Bakery,55.0,Brian Achieng,Female,Kenya,Mombasa,2026-03-27,2026-03-28
992,4,147,1,1036,3,960.0,Cooking Oil 1L,Grocery,320.0,Brian Kiptoo,Female,Kenya,Nairobi,2026-03-04,2026-03-06
993,5,148,1,1177,4,320.0,Soda 500ml,Beverages,80.0,Ann Cherono,Female,Kenya,Nairobi,2026-03-16,2026-03-19
994,6,147,3,1092,4,1120.0,Rice 2kg,Grocery,280.0,Brian Kiptoo,Female,Kenya,Kisumu,2026-03-15,2026-03-17
995,5,104,4,1041,4,320.0,Soda 500ml,Beverages,80.0,Brian Achieng,Female,Kenya,Uasin Gishu,2026-03-03,2026-03-04
996,4,106,4,1152,1,320.0,Cooking Oil 1L,Grocery,320.0,David Mwangi,Male,Kenya,Uasin Gishu,2026-03-31,2026-04-01
997,2,125,2,1089,4,220.0,Bread White,Bakery,55.0,Daniel Kamau,Male,Kenya,Mombasa,2026-03-23,2026-03-26
998,5,111,1,1143,2,160.0,Soda 500ml,Beverages,80.0,Daniel Cherono,Male,Kenya,Nairobi,2026-03-22,2026-03-24
999,2,146,5,1168,4,220.0,Bread White,Bakery,55.0,Daniel Omondi,Female,Kenya,Nakuru,2026-03-13,2026-03-15
1000,3,105,1,1080,4,560.0,Sugar 1kg,Grocery,140.0,Faith Mutua,Male,Kenya,Nairobi,2026-03-31,2026-04-03
